top k disease,1
key,all
icd_code,count,delete,English,Chinese
9679,9,,Poisoning by unspecified sedative or hypnotic
8240,9,,"Fracture of medial malleolus, closed"
t178,9,,
s913,9,,
4470,9,,"Arteriovenous fistula, acquired"
2521,9,,Hypoparathyroidism
g458,9,,
5194,9,,Disorders of diaphragm
t461,9,,
j811,9,,
d391,9,,
e271,9,,
1361,9,,Behcet's syndrome
5695,9,,Abscess of intestine
3337,9,,
6467,9,,
r561,9,,
c831,9,,
2114,9,,Benign neoplasm of rectum and anal canal
t850,9,,
2867,9,,Acquired coagulation factor deficiency
f448,8,,
k660,8,,
d134,8,,
s323,8,,
r570,8,,
840,8,,
o135,8,,
n049,8,,
c480,8,,
b182,8,,
3799,8,,
s421,8,,
7805,8,,
9744,8,,Poisoning by other diuretics
s122,8,,
1712,8,,"Malignant neoplasm of connective and other soft tissue of upper limb, including shoulder"
z480,8,,
j392,8,,
c519,8,,
4430,8,,Raynaud's syndrome
g540,8,,
i830,8,,
f141,8,,
3338,8,,
d761,8,,
h342,8,,
e806,8,,
i050,8,,
l308,8,,
c37,8,,
i311,8,,
4279,8,,"Cardiac dysrhythmia, unspecified"
e538,8,,
7906,8,,Other abnormal blood chemistry
7424,8,,Other specified congenital anomalies of brain
d572,8,,
s008,8,,
1513,8,,Malignant neoplasm of fundus of stomach
3557,8,,
c181,8,,
i748,8,,
c844,8,,
k558,8,,
m170,8,,
1745,8,,Malignant neoplasm of lower-outer quadrant of female breast
5304,8,,Perforation of esophagus
1410,8,,Malignant neoplasm of base of tongue
s681,8,,
z473,8,,
t390,8,,
9959,8,,
k915,8,,
6111,8,,Hypertrophy of breast
g620,8,,
g440,8,,
4382,8,,
o211,8,,
2839,8,,"Acquired hemolytic anemia, unspecified"
l271,8,,
112,8,,
g930,8,,
g038,8,,
c503,8,,
v510,8,,
6961,8,,Other psoriasis
k635,8,,
2561,8,,Other ovarian hyperfunction
4471,8,,Stricture of artery
4618,8,,Other acute sinusitis
i745,8,,
v535,8,,
g009,8,,
k719,8,,
7948,8,,Nonspecific abnormal results of function study of liver
k575,8,,
d66,8,,
d123,8,,
4645,8,,
i278,8,,
j108,8,,
3575,8,,Alcoholic polyneuropathy
m313,8,,
1503,8,,Malignant neoplasm of upper third of esophagus
t455,8,,
7503,8,,"Tracheoesophageal fistula, esophageal atresia and stenosis"
1743,8,,Malignant neoplasm of lower-inner quadrant of female breast
f338,8,,
5060,8,,Bronchitis and pneumonitis due to fumes and vapors
8132,8,,
q254,8,,
c858,8,,
n811,8,,
6868,8,,Other specified local infections of skin and subcutaneous tissue
8213,8,,
5998,8,,
s018,8,,
4267,8,,Anomalous atrioventricular excitation
e113,8,,
n028,8,,
940,8,,
9696,8,,Poisoning by psychodysleptics (hallucinogens)
8013,8,,
b370,8,,
8392,8,,
2849,8,,"Aplastic anemia, unspecified"
d594,8,,
c481,8,,
8900,8,,"Open wound of hip and thigh, without mention of complication"
d051,8,,
o234,8,,
c783,8,,
6850,8,,Pilonidal cyst with abscess
8140,8,,
m713,8,,
3540,8,,Carpal tunnel syndrome
6740,8,,
t784,8,,
m846,8,,
q613,8,,
2491,8,,
2127,8,,Benign neoplasm of heart
2988,8,,Other and unspecified reactive psychosis
i828,8,,
2903,8,,Senile dementia with delirium
3970,8,,Diseases of tricuspid valve
j930,8,,
6210,8,,Polyp of corpus uteri
5888,8,,
s522,8,,
r579,8,,
7151,8,,
n803,8,,
s826,8,,
k435,8,,
e662,8,,
8479,8,,Sprain of unspecified site of back
t428,8,,
6541,8,,
8245,8,,"Bimalleolar fracture, open"
c168,8,,
r441,8,,
c482,8,,
61,8,,
r458,8,,
1840,8,,Malignant neoplasm of vagina
5160,8,,Pulmonary alveolar proteinosis
6012,7,,Abscess of prostate
1568,7,,Malignant neoplasm of other specified sites of gallbladder and extrahepatic bile ducts
i771,7,,
b003,7,,
d46z,7,,
i831,7,,
c930,7,,
2748,7,,
4554,7,,External thrombosed hemorrhoids
l408,7,,
6338,7,,
d578,7,,
c651,7,,
v670,7,,
t782,7,,
s800,7,,
o031,7,,
7183,7,,
9680,7,,Poisoning by central nervous system muscle-tone depressants
c672,7,,
6141,7,,Chronic salpingitis and oophoritis
n451,7,,
g445,7,,
8748,7,,"Open wound of other and unspecified parts of neck, without mention of complication"
g911,7,,
d758,7,,
7808,7,,Generalized hyperhidrosis
6751,7,,
8439,7,,Sprains and strains of unspecified site of hip and thigh
7592,7,,Anomalies of other endocrine glands
6258,7,,Other specified symptoms associated with female genital organs
8261,7,,Open fracture of one or more phalanges of foot
7902,7,,
g032,7,,
g834,7,,
5690,7,,Anal and rectal polyp
1716,7,,Malignant neoplasm of connective and other soft tissue of pelvis
t175,7,,
m797,7,,
8812,7,,
t888,7,,
3055,7,,
6619,7,,
s623,7,,
6117,7,,
4242,7,,"Tricuspid valve disorders, specified as nonrheumatic"
9712,7,,Poisoning by sympathomimetics [adrenergics]
i208,7,,
i458,7,,
3008,7,,
c792,7,,
d65,7,,
4438,7,,
4730,7,,Chronic maxillary sinusitis
d333,7,,
k602,7,,
n393,7,,
i741,7,,
a523,7,,
s365,7,,
b441,7,,
s612,7,,
k828,7,,
i248,7,,
2422,7,,
2900,7,,"Senile dementia, uncomplicated"
9920,7,,Heat stroke and sunstroke
i270,7,,
2118,7,,Benign neoplasm of retroperitoneum and peritoneum
7476,7,,
7510,7,,Meckel's diverticulum
n258,7,,
7278,7,,
a413,7,,
g901,7,,
n816,7,,
o985,7,,
m544,7,,
n151,7,,
e272,7,,
7267,7,,
c402,7,,
3128,7,,
1735,7,,"Other malignant neoplasm of skin of trunk, except scrotum"
3336,7,,Genetic torsion dystonia
o008,7,,
7573,7,,
g908,7,,
o341,7,,
6422,7,,
4411,7,,"Thoracic aneurysm, ruptured"
5649,7,,Unspecified functional disorder of intestine
k640,7,,
o140,7,,
q283,7,,
b509,7,,
k721,7,,
s626,7,,
z518,7,,
m023,7,,
j150,7,,
g040,7,,
1611,7,,Malignant neoplasm of supraglottis
k582,7,,
b028,7,,
3429,7,,
l974,7,,
8711,7,,Ocular laceration with prolapse or exposure of intraocular tissue
m244,7,,
g308,7,,
6479,7,,
i706,7,,
b019,7,,
k421,7,,
2094,7,,
g961,7,,
2980,7,,Depressive type psychosis
f309,7,,
f191,7,,
6432,7,,
c161,7,,
1726,7,,"Malignant melanoma of skin of upper limb, including shoulder"
8483,7,,Sprain of ribs
o021,7,,
1511,7,,Malignant neoplasm of pylorus
3860,7,,
6545,7,,
c7b0,7,,
4265,7,,
c164,7,,
g919,7,,
g300,7,,
5285,7,,Diseases of lips
r798,7,,
l010,7,,
m179,7,,
9691,7,,Poisoning by phenothiazine-based tranquilizers
r221,7,,
1707,7,,Malignant neoplasm of long bones of lower limb
m061,7,,
8860,7,,"Traumatic amputation of other finger(s) (complete) (partial), without mention of complication"
9165,7,,"Insect bite, nonvenomous of hip, thigh, leg, and ankle, infected"
6332,7,,
6221,7,,
k319,7,,
m1a9,7,,
2738,7,,Other disorders of plasma protein metabolism
c52,7,,
c188,6,,
f447,6,,
6349,6,,
3550,6,,Lesion of sciatic nerve
8260,6,,Closed fracture of one or more phalanges of foot
h340,6,,
c817,6,,
d869,6,,
f648,6,,
b488,6,,
c852,6,,
8540,6,,
3865,6,,
z421,6,,
8408,6,,Sprains and strains of other specified sites of shoulder and upper arm
r140,6,,
2865,6,,Hemorrhagic disorder due to intrinsic circulating anticoagulants
n419,6,,
i169,6,,
20,6,,
5967,6,,Hemorrhage into bladder wall
7841,6,,Throat pain
i711,6,,
s430,6,,
i778,6,,
6410,6,,
l209,6,,
o758,6,,
g960,6,,
9000,6,,
4830,6,,Pneumonia due to mycoplasma pneumoniae
l896,6,,
3009,6,,Unspecified nonpsychotic mental disorder
n990,6,,
6040,6,,"Orchitis, epididymitis, and epididymo-orchitis, with abscess"
9452,6,,
8074,6,,Flail chest
j158,6,,
2428,6,,
1420,6,,Malignant neoplasm of parotid gland
i675,6,,
4441,6,,Embolism and thrombosis of thoracic aorta
m543,6,,
3576,6,,Polyneuropathy due to drugs
i440,6,,
c33,6,,
i701,6,,
226,6,,Benign neoplasm of thyroid glands
c629,6,,
3391,6,,
c781,6,,
c678,6,,
7158,6,,
b010,6,,
k402,6,,
5989,6,,"Urethral stricture, unspecified"
7940,6,,
d321,6,,
j700,6,,
f444,6,,
2824,6,,
l893,6,,
o342,6,,
e161,6,,
b440,6,,
i422,6,,
m130,6,,
t854,6,,
408,6,,
8800,6,,
1123,6,,Candidiasis of skin and nails
i602,6,,
6351,6,,
3774,6,,
f449,6,,
6178,6,,Endometriosis of other specified sites
j329,6,,
5839,6,,"Nephritis and nephropathy, not specified as acute or chronic, with unspecified pathological lesion in kidney"
3343,6,,Other cerebellar ataxia
312,6,,
s011,6,,
3335,6,,Other choreas
e232,6,,
e890,6,,
r908,6,,
3743,6,,
i820,6,,
5273,6,,Abscess of salivary gland
i209,6,,
v717,6,,
c01,6,,
7463,6,,Congenital stenosis of aortic valve
4041,6,,
2979,6,,Unspecified paranoid state
i720,6,,
3551,6,,Meralgia paresthetica
5965,6,,
i703,6,,
m503,6,,
m702,6,,
1537,6,,Malignant neoplasm of splenic flexure
6082,6,,
f328,6,,
m502,6,,
6269,6,,Unspecified disorders of menstruation and other abnormal bleeding from female genital tract
k812,6,,
5900,6,,
k113,6,,
3129,6,,Unspecified disturbance of conduct
1714,6,,Malignant neoplasm of connective and other soft tissue of thorax
s020,6,,
i850,6,,
4400,6,,Atherosclerosis of aorta
6078,6,,
r58,6,,
4297,6,,
c763,6,,
j328,6,,
7195,6,,
v556,6,,
g621,6,,
g473,6,,
c946,6,,
d470,6,,
i700,6,,
o030,6,,
c884,6,,
d471,6,,
6120,6,,Deformity of reconstructed breast
i361,6,,
1891,6,,Malignant neoplasm of renal pelvis
j702,6,,
7366,6,,Other acquired deformities of knee
i456,6,,
g062,6,,
5764,6,,Fistula of bile duct
c548,6,,
f159,6,,
d124,6,,
t659,6,,
3723,6,,
1618,6,,Malignant neoplasm of other specified sites of larynx
c671,6,,
4378,6,,Other ill-defined cerebrovascular disease
m125,6,,
h469,6,,
g975,6,,
4920,6,,Emphysematous bleb
g724,6,,
6340,6,,
8150,6,,
o882,6,,
684,6,,Impetigo
i255,6,,
6073,6,,Priapism
j128,6,,
m952,6,,
k769,6,,
o219,6,,
2312,6,,Carcinoma in situ of bronchus and lung
1639,6,,"Malignant neoplasm of pleura, unspecified"
4533,6,,Other venous embolism and thrombosis of renal vein
d599,6,,
e834,6,,
l309,6,,
j387,6,,
7883,6,,
8786,6,,"Open wound of vagina, without mention of complication"
s700,6,,
d684,6,,
s000,6,,
c674,6,,
71,6,,
h539,6,,
m245,6,,
d45,6,,
7048,6,,Other specified diseases of hair and hair follicles
9984,6,,Foreign body accidentally left during a procedure
r827,6,,
6557,6,,
6118,6,,Breast disorders nec
7217,6,,Traumatic spondylopathy
d473,6,,
7276,6,,
c774,6,,
i607,6,,
k612,6,,
h601,6,,
6745,6,,
5798,6,,Other specified intestinal malabsorption
n719,6,,
5210,6,,
a150,6,,
6510,6,,
r251,6,,
l511,6,,
m898,6,,
e898,6,,
k716,6,,
o903,6,,
1734,6,,Other malignant neoplasm of scalp and skin of neck
s686,6,,
e096,6,,
c950,6,,
e340,6,,
9551,5,,Injury to median nerve
f438,5,,
7921,5,,Nonspecific abnormal findings in stool contents
t403,5,,
m317,5,,
q446,5,,
r945,5,,
c099,5,,
c249,5,,
i851,5,,
r091,5,,
9720,5,,Poisoning by cardiac rhythm regulators
f418,5,,
q048,5,,
4059,5,,
h160,5,,
8641,5,,
c799,5,,
2386,5,,Neoplasm of uncertain behavior of plasma cells
527,5,,
g252,5,,
e058,5,,
4658,5,,Acute upper respiratory infections of other multiple sites
l898,5,,
n210,5,,
4550,5,,Internal hemorrhoids without mention of complication
2469,5,,Unspecified disorder of thyroid
5584,5,,
k654,5,,
d748,5,,
e874,5,,
c435,5,,
3069,5,,Unspecified psychophysiological malfunction
3321,5,,Secondary parkinsonism
1710,5,,"Malignant neoplasm of connective and other soft tissue of head, face, and neck"
g10,5,,
9248,5,,"Contusion of multiple sites, not elsewhere classified"
7166,5,,
o046,5,,
i650,5,,
d370,5,,
9583,5,,Posttraumatic wound infection not elsewhere classified
2060,5,,
8000,5,,
m609,5,,
6150,5,,"Acute inflammatory diseases of uterus, except cervix"
g905,5,,
5439,5,,Other and unspecified diseases of appendix
7089,5,,"Urticaria, unspecified"
i721,5,,
r270,5,,
i774,5,,
c538,5,,
a870,5,,
7018,5,,Other specified hypertrophic and atrophic conditions of skin
i513,5,,
k450,5,,
f28,5,,
q230,5,,
9980,5,,"Postoperative shock, not elsewhere classified"
8042,5,,
120,5,,
s923,5,,
d891,5,,
r419,5,,
3610,5,,
i605,5,,
8247,5,,"Trimalleolar fracture, open"
a521,5,,
m339,5,,
6700,5,,
s924,5,,
5311,5,,
9656,5,,
s161,5,,
g379,5,,
7483,5,,"Other anomalies of larynx, trachea, and bronchus"
6923,5,,Contact dermatitis and other eczema due to drugs and medicines in contact with skin
6357,5,,
6426,5,,
j940,5,,
i707,5,,
4263,5,,Other left bundle branch block
j988,5,,
m348,5,,
n281,5,,
g255,5,,
t711,5,,
c796,5,,
h814,5,,
o113,5,,
b448,5,,
3370,5,,Idiopath auto neuropathy
f310,5,,
1468,5,,Malignant neoplasm of other specified sites of oropharynx
s824,5,,
f122,5,,
o034,5,,
f09,5,,
f192,5,,
l972,5,,
l892,5,,
d510,5,,
i779,5,,
r400,5,,
r739,5,,
d497,5,,
4141,5,,
n394,5,,
979,5,,
n040,5,,
k266,5,,
6495,5,,
2391,5,,Neoplasm of unspecified nature of respiratory system
k614,5,,
m546,5,,
4421,5,,Aneurysm of renal artery
s501,5,,
l400,5,,
3545,5,,Mononeuritis multiplex
9100,5,,"Abrasion or friction burn of face, neck, and scalp except eye, without mention of infection"
7241,5,,Pain in thoracic spine
6544,5,,
9779,5,,Poisoning by unspecified drug or medicinal substance
d592,5,,
9340,5,,Foreign body in trachea
t528,5,,
1892,5,,Malignant neoplasm of ureter
3669,5,,Unspecified cataract
4249,5,,
1922,5,,Malignant neoplasm of spinal cord
3552,5,,Other lesion of femoral nerve
r260,5,,
8471,5,,Sprain of thoracic
9661,5,,Poisoning by hydantoin derivatives
m131,5,,
j102,5,,
d381,5,,
b008,5,,
7473,5,,Anomalies of pulmonary artery
3316,5,,Corticobasal degeneration
j028,5,,
r634,5,,
9832,5,,Toxic effect of caustic alkalis
i249,5,,
o721,5,,
1104,5,,Dermatophytosis of foot
j155,5,,
j701,5,,
390,5,,Rheumatic fever without mention of heart involvement
701,5,,
e858,5,,
s921,5,,
8363,5,,"Dislocation of patella, closed"
i726,5,,
2769,5,,Electrolyte and fluid disorders not elsewhere classified
l979,5,,
s290,5,,
g240,5,,
5582,5,,Toxic gastroenteritis and colitis
g40b,5,,
4938,5,,
s373,5,,
i998,5,,
7287,5,,
8023,5,,
k279,5,,
4351,5,,Vertebral artery syndrome
n301,5,,
s625,5,,
n141,5,,
o991,5,,
319,5,,Unspecified intellectual disabilities
4376,5,,Nonpyogenic thrombosis of intracranial venous sinus
z428,5,,
2777,5,,Dysmetabolic syndrome X
l088,5,,
7844,5,,
r413,5,,
n111,5,,
g248,5,,
3017,5,,Antisocial personality disorder
6488,5,,
j043,5,,
j22,5,,
m479,5,,
c778,5,,
5186,5,,Allergic bronchopulmonary aspergillosis
2750,5,,Disorders of iron metabolism
6708,5,,
6146,5,,"Pelvic peritoneal adhesions, female (postoperative) (postinfection)"
c578,5,,
498,5,,
l259,5,,
1893,5,,Malignant neoplasm of urethra
9947,5,,Asphyxiation and strangulation
9587,5,,Traumatic subcutaneous emphysema
r220,5,,
e880,5,,
7868,5,,Hiccough
m864,5,,
o76,5,,
8524,5,,
b020,5,,
g258,5,,
9617,5,,Poisoning by antiviral drugs
6419,5,,
c165,5,,
l988,5,,
i051,5,,
i82a,5,,
i677,5,,
r222,5,,
j340,5,,
8820,5,,"Open wound of hand except finger(s) alone, without mention of complication"
m961,5,,
g319,5,,
1515,5,,"Malignant neoplasm of lesser curvature of stomach, unspecified"
m659,5,,
d686,5,,
1620,5,,Malignant neoplasm of trachea
m750,5,,
5078,5,,Pneumonitis due to other solids and liquids
e063,5,,
i708,5,,
j384,5,,
f459,5,,
3052,5,,
k822,5,,
i699,5,,
3418,5,,Other demyelinating diseases of central nervous system
m941,5,,
j42,5,,
1543,4,,"Malignant neoplasm of anus, unspecified site"
5952,4,,Other chronic cystitis
r651,4,,
8651,4,,
1103,4,,Dermatophytosis of groin and perianal area
d480,4,,
k820,4,,
6398,4,,Other specified complications following abortion or ectopic and molar pregnancy
i452,4,,
3101,4,,Personality change due to conditions classified elsewhere
n62,4,,
5754,4,,Perforation of gallbladder
k052,4,,
2721,4,,Pure hyperglyceridemia
2897,4,,Methemoglobinemia
z465,4,,
3390,4,,
2150,4,,"Other benign neoplasm of connective and other soft tissue of head, face, and neck"
8611,4,,
c828,4,,
g560,4,,
189,4,,
s728,4,,
o033,4,,
i725,4,,
6661,4,,
c211,4,,
t658,4,,
3784,4,,
l028,4,,
5643,4,,Vomiting following gastrointestinal surgery
4021,4,,
t185,4,,
n818,4,,
1121,4,,Candidiasis of vulva and vagina
6200,4,,Follicular cyst of ovary
6989,4,,Unspecified pruritic disorder
k912,4,,
4738,4,,Other chronic sinusitis
7262,4,,"Other affections of shoulder region, not elsewhere classified"
1915,4,,Malignant neoplasm of ventricles
h546,4,,
8605,4,,Traumatic pneumohemothorax with open wound into thorax
f509,4,,
1522,4,,Malignant neoplasm of ileum
1980,4,,Secondary malignant neoplasm of kidney
3598,4,,
7185,4,,
h609,4,,
7556,4,,
m418,4,,
1916,4,,Malignant neoplasm of cerebellum nos
4613,4,,Acute sphenoidal sinusitis
1488,4,,Malignant neoplasm of other specified sites of hypopharynx
1619,4,,"Malignant neoplasm of larynx, unspecified"
e091,4,,
o218,4,,
g434,4,,
c775,4,,
l038,4,,
e833,4,,
j453,4,,
7143,4,,
9582,4,,Secondary and recurrent hemorrhage
t184,4,,
k316,4,,
4931,4,,
1722,4,,Malignant melanoma of skin of ear and external auditory canal
k839,4,,
m059,4,,
s061,4,,
461,4,,
c060,4,,
4918,4,,Other chronic bronchitis
4416,4,,"Thoracoabdominal aneurysm, ruptured"
v586,4,,
6209,4,,"Unspecified noninflammatory disorder of ovary, fallopian tube, and broad ligament"
2397,4,,Neoplasm of unspecified nature of endocrine glands and other parts of nervous system
k130,4,,
7892,4,,Splenomegaly
o134,4,,
2441,4,,Other postablative hypothyroidism
6565,4,,
s810,4,,
1966,4,,Secondary and unspecified malignant neoplasm of intrapelvic lymph nodes
7188,4,,
5316,4,,
3530,4,,Brachial plexus lesions
3518,4,,Other facial nerve disorders
d431,4,,
f609,4,,
3319,4,,"Cerebral degeneration, unspecified"
v540,4,,
g430,4,,
o368,4,,
2808,4,,Other specified iron deficiency anemias
d733,4,,
d898,4,,
m660,4,,
e136,4,,
3440,4,,
f508,4,,
n400,4,,
3549,4,,"Mononeuritis of upper limb, unspecified"
3392,4,,
7062,4,,Sebaceous cyst
5512,4,,
b974,4,,
4512,4,,"Phlebitis and thrombophlebitis of lower extremities, unspecified"
1884,4,,Malignant neoplasm of posterior wall of urinary bladder
c090,4,,
6926,4,,Contact dermatitis and other eczema due to plants [except food]
n412,4,,
734,4,,Flat foot
546,4,,
400,4,,
7219,4,,
v715,4,,
g470,4,,
t66x,4,,
e888,4,,
f169,4,,
4289,4,,"Heart failure, unspecified"
k833,4,,
n119,4,,
s068,4,,
m463,4,,
5692,4,,Stenosis of rectum and anus
9231,4,,
2885,4,,
9858,4,,Toxic effect of other specified metals
6640,4,,
o868,4,,
5642,4,,Postgastric surgery syndromes
8125,4,,
8360,4,,"Tear of medial cartilage or meniscus of knee, current"
8160,4,,
r209,4,,
3057,4,,
3684,4,,
5309,4,,Unspecified disorder of esophagus
s934,4,,
1940,4,,Malignant neoplasm of adrenal gland
8633,4,,
1521,4,,Malignant neoplasm of jejunum
6948,4,,Other specified bullous dermatoses
3208,4,,
n857,4,,
1638,4,,Malignant neoplasm of other specified sites of pleura
2532,4,,Panhypopituitarism
r300,4,,
c92a,4,,
4371,4,,Other generalized ischemic cerebrovascular disease
d125,4,,
1330,4,,Scabies
q822,4,,
d783,4,,
h810,4,,
3411,4,,Schilder's disease
g729,4,,
3201,4,,Pneumococcal meningitis
7930,4,,Nonspecific (abnormal) findings on radiological and other examination of skull and head
2440,4,,Postsurgical hypothyroidism
n139,4,,
r630,4,,
c495,4,,
j391,4,,
s278,4,,
i409,4,,
41,4,,
a048,4,,
6928,4,,
g400,4,,
t443,4,,
8931,4,,"Open wound of toe(s), complicated"
8340,4,,
c269,4,,
8151,4,,
i318,4,,
j954,4,,
8830,4,,"Open wound of finger(s), without mention of complication"
n289,4,,
4958,4,,Other specified allergic alveolitis and pneumonitis
7149,4,,Unspecified inflammatory polyarthropathy
c153,4,,
j432,4,,
t836,4,,
k029,4,,
z09,4,,
z048,4,,
j14,4,,
1968,4,,Secondary and unspecified malignant neoplasm of lymph nodes of multiple sites
c649,4,,
s098,4,,
5238,4,,Other specified periodontal diseases
6186,4,,"Vaginal enterocele, congenital or acquired"
3526,4,,Multiple cranial nerve palsies
5760,4,,Postcholecystectomy syndrome
9839,4,,"Toxic effect of caustic, unspecified"
i636,4,,
49,4,,
g251,4,,
t568,4,,
6592,4,,
2394,4,,Neoplasm of unspecified nature of bladder
8239,4,,
r61,4,,
9330,4,,Foreign body in pharynx
1953,4,,Malignant neoplasm of pelvis
2132,4,,"Benign neoplasm of vertebral column, excluding sacrum and coccyx"
8350,4,,
g250,4,,
k593,4,,
j154,4,,
8738,4,,Other and unspecified open wound of head without mention of complication
5734,4,,Hepatic infarction
9695,4,,Poisoning by other tranquilizers
9898,4,,
3140,4,,
d574,4,,
2999,4,,
31,4,,
t543,4,,
s760,4,,
c717,4,,
r933,4,,
9556,4,,"Injury to digital nerve, upper limb"
i119,4,,
8601,4,,Traumatic pneumothorax with open wound into thorax
r938,4,,
2126,4,,Benign neoplasm of thymus
a548,4,,
3621,4,,
7371,4,,
3600,4,,
3918,4,,Other acute rheumatic heart disease
2911,4,,Alcohol-induced persisting amnestic disorder
5282,4,,Oral aphthae
a427,4,,
6039,4,,"Hydrocele, unspecified"
i738,4,,
4640,4,,
9553,4,,Injury to radial nerve
6339,4,,
s015,4,,
7920,4,,Nonspecific abnormal findings in cerebrospinal fluid
r330,4,,
j040,4,,
s615,4,,
n948,4,,
r609,4,,
2864,4,,Von Willebrand's disease
a088,4,,
r761,4,,
3839,4,,Unspecified mastoiditis
o223,4,,
i730,4,,
9957,4,,"Other adverse food reactions, not elsewhere classified"
f149,4,,
c443,4,,
9995,4,,"Other serum reaction, not elsewhere classified"
3012,4,,
n029,4,,
r931,4,,
9912,4,,Frostbite of foot
3220,4,,Nonpyogenic meningitis
9809,4,,Toxic effect of unspecified alcohol
2451,4,,Subacute thyroiditis
2080,4,,
m843,4,,
s868,4,,
t629,4,,
8523,4,,
i219,4,,
l984,4,,
3493,4,,
g450,4,,
a199,4,,
5518,4,,"Hernia of other specified sites, with gangrene"
2912,4,,Alcohol-induced persisting dementia
c166,4,,
7826,4,,
5321,4,,
2498,4,,
j013,4,,
6715,4,,
2961,4,,
n482,4,,
c210,4,,
l040,4,,
k228,4,,
e094,4,,
1640,4,,Malignant neoplasm of thymus
c577,4,,
6918,4,,Other atopic dermatitis and related conditions
980,4,,
3492,4,,"Disorders of meninges, not elsewhere classified"
3368,4,,Other myelopathy
3360,4,,Syringomyelia and syringobulbia
7932,4,,Nonspecific (abnormal) findings on radiological and other examination of other intrathoracic organs
5799,4,,Unspecified intestinal malabsorption
f502,4,,
g513,4,,
v712,4,,
g904,4,,
5809,4,,Acute glomerulonephritis with unspecified pathological lesion in kidney
9664,4,,Poisoning by anti-Parkinsonism drugs
5269,4,,Unspecified disease of the jaws
8131,4,,
j986,4,,
7880,4,,Renal colic
f341,4,,
1528,4,,Malignant neoplasm of other specified sites of small intestine
2309,4,,Carcinoma in situ of other and unspecified digestive organs
2810,4,,Pernicious anemia
m300,4,,
7228,4,,
t502,4,,
8922,4,,"Open wound of foot except toe(s) alone, with tendon involvement"
v457,4,,
c185,4,,
i780,4,,
7363,4,,
s366,4,,
l405,4,,
f429,4,,
7884,4,,
1419,4,,"Malignant neoplasm of tongue, unspecified"
i808,4,,
d444,4,,
3689,4,,Unspecified visual disturbance
t406,4,,
6121,4,,Disproportion of reconstructed breast
2537,4,,Iatrogenic pituitary disorders
h024,4,,
l52,4,,
7827,4,,Spontaneous ecchymoses
c447,4,,
a059,4,,
2143,4,,Lipoma of intra-abdominal organs
s250,4,,
i800,4,,
m315,4,,
r440,4,,
3625,4,,
t68x,4,,
3891,4,,
m358,4,,
a280,4,,
e103,4,,
i722,4,,
7368,4,,
i241,4,,
c673,4,,
f201,4,,
l298,4,,
7179,4,,Unspecified internal derangement of knee
5258,3,,Other specified disorders of the teeth and supporting structures
4150,3,,Acute cor pulmonale
m301,3,,
k911,3,,
8850,3,,"Traumatic amputation of thumb (complete)(partial), without mention of complication"
d34,3,,
f919,3,,
4264,3,,Right bundle branch block
5317,3,,
s651,3,,
t505,3,,
c820,3,,
a072,3,,
s099,3,,
b999,3,,
i692,3,,
1750,3,,Malignant neoplasm of nipple and areola of male breast
r011,3,,
8088,3,,Closed unspecified fracture of pelvis
n808,3,,
g528,3,,
2452,3,,Chronic lymphocytic thyroiditis
b449,3,,
d593,3,,
d172,3,,
s831,3,,
n364,3,,
6009,3,,
3668,3,,Other cataract
6927,3,,
n762,3,,
l299,3,,
c414,3,,
c661,3,,
3788,3,,
7936,3,,"Nonspecific (abnormal) findings on radiological and other examination of abdominal area, including retroperitoneum"
5583,3,,Allergic gastroenteritis and colitis
4553,3,,External hemorrhoids without mention of complication
4272,3,,"Paroxysmal tachycardia, unspecified"
1368,3,,Other specified infectious and parasitic diseases
n130,3,,
6568,3,,
1516,3,,"Malignant neoplasm of greater curvature of stomach, unspecified"
m258,3,,
1272,3,,Strongyloidiasis
n041,3,,
3553,3,,Lesion of lateral popliteal nerve
j957,3,,
3044,3,,
2496,3,,
j014,3,,
2369,3,,
3698,3,,"Unqualified visual loss, one eye"
4480,3,,Hereditary hemorrhagic telangiectasia
m352,3,,
3394,3,,
7871,3,,Heartburn
j118,3,,
f608,3,,
1718,3,,Malignant neoplasm of other specified sites of connective and other soft tissue
c579,3,,
k522,3,,
2559,3,,Unspecified disorder of adrenal glands
3652,3,,
k287,3,,
6293,3,,
k639,3,,
a542,3,,
k253,3,,
n840,3,,
d782,3,,
g312,3,,
r479,3,,
7109,3,,Unspecified diffuse connective tissue disease
k274,3,,
a812,3,,
a412,3,,
9895,3,,Toxic effect of venom
v568,3,,
i468,3,,
s832,3,,
8750,3,,"Open wound of chest (wall), without mention of complication"
8735,3,,
k700,3,,
9135,3,,"Insect bite, nonvenomous, of elbow, forearm, and wrist, infected"
2210,3,,Benign neoplasm of fallopian tube and uterine ligaments
e032,3,,
n839,3,,
b100,3,,
q433,3,,
h353,3,,
2755,3,,Hungry bone syndrome
8612,3,,
r066,3,,
k82a,3,,
7532,3,,
b001,3,,
3661,3,,
g571,3,,
m173,3,,
1490,3,,"Malignant neoplasm of pharynx, unspecified"
2751,3,,Disorders of copper metabolism
m872,3,,
1986,3,,Secondary malignant neoplasm of ovary
3470,3,,
s400,3,,
r404,3,,
n760,3,,
v652,3,,
9880,3,,Toxic effect of fish and shellfish eaten as food
l539,3,,
2253,3,,Benign neoplasm of spinal cord
6400,3,,
k120,3,,
b021,3,,
6988,3,,Other specified pruritic conditions
